,digraph,inter-key,uut,ddt
54939,yc,480.6912,190.2736,210.304
54948,or,560.8064,80.1152,180.2624
54954,yc,470.6688,190.2736,160.2304
54961,at,590.848,120.1728,240.3456
54963,or,540.7872,90.1296,180.2624
54969,yc,390.5536,140.2016,170.24
54984,yc,450.6496,160.2304,170.24
54986,la,550.784,220.3168,100.1472
54991,at,560.8064,120.1728,210.2912
54993,or,550.7968,70.1008,190.272
54999,yc,470.6816,180.2592,190.272
55008,or,530.7648,90.1296,180.2624
55014,yc,450.6496,190.2736,140.1984
55016,la,570.8288,240.3456,80.1152
55029,yc,380.5568,130.1872,180.2624
55031,la,580.8384,220.3168,90.1248
55038,or,520.7424,70.1008,160.2304
55044,yc,430.6176,140.2016,170.24
55046,la,560.8064,240.3456,70.1056
55048,bo,590.848,160.2304,140.1984
55051,at,560.8064,130.1872,240.3456
55052,to,550.7968,220.3168,120.1792
55053,or,490.7136,70.1008,160.2304
55054,ry,570.816,240.3456,150.208
55059,yc,510.7328,200.288,220.3136
55068,or,580.8256,100.144,170.24
55074,yc,470.6688,160.2304,190.272
55081,at,520.7552,120.1728,210.304
55082,to,550.784,210.3024,150.208
55083,or,500.7104,100.144,160.2304
55084,ry,560.8064,190.2736,160.2304
55089,yc,430.6176,170.2448,210.2912
55098,or,520.7424,100.144,150.2208
55099,ry,570.8288,210.3024,150.2208
55104,yc,470.6816,170.2448,190.272
55111,at,570.816,120.1728,250.3552
55113,or,500.7104,70.1008,140.1984
55114,ry,590.848,220.3168,160.2304
55119,yc,520.7424,270.3888,120.1664
55120,cl,580.8384,190.2736,330.4832
55121,la,430.6176,180.2592,40.0512
55122,ab,540.7744,90.1296,290.4192
55126,at,590.848,190.2736,160.2304
55134,yc,490.7008,240.3456,130.1888
55135,cl,570.8288,190.2736,320.4608
55136,la,450.6368,180.2592,70.0928
55137,ab,550.7968,50.072,280.4096
55149,yc,510.7328,260.3744,100.1472
55151,la,530.7648,160.2304,110.1696
55157,to,550.7968,200.288,170.2528
55158,or,570.8288,60.0864,220.3136
55164,yc,520.7424,280.4032,160.2304
55165,cl,520.7552,150.216,280.4096
55166,la,450.6496,180.2592,80.1152
55167,ab,550.784,70.1008,280.3968
55172,to,590.848,190.2736,210.304
55179,yc,490.7008,240.3456,130.1888
55180,cl,560.8064,190.2736,310.4512
55181,la,460.6592,190.2736,90.1248
55182,ab,570.816,90.1296,300.4288
55194,yc,480.6912,240.3456,100.1472
55195,cl,540.7744,190.2736,300.4288
55196,la,450.6496,190.2736,100.1472
55197,ab,550.7968,40.0576,290.4192
55203,or,590.8608,70.1008,220.3264
55209,yc,480.6912,230.3312,140.1984
55210,cl,560.7936,190.2736,310.4384
55211,la,460.6592,210.3024,90.1376
55212,ab,590.8608,60.0864,340.4928
55216,at,570.8288,160.2304,220.3264
55217,to,570.8288,210.3024,160.2304
55218,or,550.7968,50.072,190.272
55224,yc,500.7232,260.3744,140.2112
55225,cl,550.784,170.2448,310.4384
55226,la,470.6816,190.2736,90.1376
55227,ab,510.7328,40.0576,230.3232
55231,at,570.816,140.2016,230.3232
55232,to,570.8288,240.3456,140.2112
55233,or,520.7552,50.072,190.272
55239,yc,480.6912,240.3456,120.1664
55241,la,550.784,190.2736,120.1664
55246,at,540.7744,160.2304,210.304
55247,to,520.7552,190.2736,140.2112
55248,or,470.6816,60.0864,140.1984
55249,ry,560.7936,200.288,150.208
55254,yc,500.7104,270.3888,120.1664
55255,cl,540.7744,180.2592,310.4512
55256,la,460.6592,170.2448,100.1472
55257,ab,590.848,50.072,300.4288
55261,at,590.848,170.2448,200.2944
55262,to,540.7744,240.3456,120.1664
55263,or,500.7232,70.1008,200.2944
55264,ry,550.784,210.3024,120.1664
55269,yc,470.6816,250.36,110.1568
55270,cl,580.8256,180.2592,360.512
55271,la,490.7136,160.2304,90.1376
55276,at,500.7232,150.216,210.304
55277,to,460.6592,180.2592,110.1568
55278,or,400.5632,40.0576,120.1664
55279,ry,510.7328,190.2736,150.2208
55284,yc,460.6592,270.3888,100.1472
55285,cl,490.7008,160.2304,300.4288
55286,la,430.6176,170.2448,100.1472
55287,ab,520.7552,50.072,260.3776
55289,or,590.848,90.1296,160.2304
55290,ra,570.8288,270.3888,70.1056
55291,at,520.7552,130.1872,220.3136
55292,to,510.7328,220.3168,120.1664
55293,or,420.5952,50.072,130.1888
55294,ry,490.7136,190.2736,120.1792
55479,yc,470.6816,160.2304,250.3552
55494,yc,410.5984,100.144,240.3584
55509,yc,510.7328,170.2448,260.3776
55524,yc,470.6688,100.144,180.2496
55539,yc,540.7872,220.3168,200.2944
55554,yc,520.7424,170.2448,250.3552
55569,yc,470.6688,150.216,230.3232
55584,yc,430.6176,110.1584,240.3456
55599,yc,450.6496,150.216,250.368
55614,yc,430.6176,120.1728,220.3136
55629,yc,500.7232,190.2736,230.336
55644,yc,420.608,160.2304,210.304
55646,la,590.848,220.3168,90.1248
55647,ab,540.7744,120.1728,170.2528
55661,la,560.7936,160.2304,140.1984
55663,bo,530.7648,120.1728,150.208
55664,or,570.816,140.2016,160.2304
55666,at,520.7552,170.2448,90.1376
55667,to,470.6816,230.3312,120.1664
55668,or,440.64,150.216,200.2944
55669,ry,440.6272,70.1008,150.208
55676,la,580.8256,220.3168,120.1664
55682,to,470.6688,220.3168,120.1664
55689,yc,590.848,260.3744,190.272
55693,bo,570.8288,120.1728,140.2112
55698,or,500.7232,170.2448,200.2944
55699,ry,470.6816,40.0576,140.1984
55711,at,510.7328,240.3456,120.1792
55712,to,430.6176,150.216,160.2304
55713,or,420.608,140.2016,140.1984
55714,ry,450.6368,60.0864,170.24
55721,la,400.576,160.2304,70.0928
55722,ab,480.6912,170.2448,240.3456
55723,bo,440.6272,70.1008,130.1888
55724,or,520.7552,140.2016,150.2208
55725,ra,500.7232,190.2736,120.1664
55726,at,400.5888,140.2016,90.1376
55727,to,430.6176,170.2448,170.24
55728,or,500.7232,140.2016,240.3456
55735,cl,580.8384,260.3744,220.3136
55736,la,490.7008,190.2736,170.24
55737,ab,520.7552,170.2448,220.3264
55738,bo,530.7648,70.1008,180.2624
55740,ra,580.8384,250.36,120.1792
55741,at,440.64,150.216,110.1568
55742,to,430.6176,180.2592,140.1984
55743,or,410.5856,130.1872,160.2304
55744,ry,420.608,60.0864,140.1984
55751,la,550.7968,150.216,150.2208
55753,bo,540.7744,160.2304,90.1248
55754,or,540.7744,170.2448,160.2304
55755,ra,490.7008,190.2736,120.1664
55756,at,420.608,90.1296,120.1792
55757,to,500.7104,190.2736,170.24
55758,or,480.6912,140.2016,170.2528
55759,ry,500.7232,100.144,160.2304
55764,yc,530.7648,240.3456,130.1888
55765,cl,560.8064,240.3456,270.3872
55766,la,450.6496,130.1872,130.1888
55767,ab,540.7872,230.3312,220.3264
55768,bo,430.6176,90.1296,120.1664
55769,or,490.7136,110.1584,150.2208
55770,ra,520.7552,200.288,140.1984
55771,at,420.608,110.1584,100.1472
55772,to,520.7424,210.3024,210.2912
55773,or,460.6592,130.1872,150.2208
55784,or,570.8288,170.2448,130.1888
55785,ra,560.8192,190.2736,160.2304
55786,at,480.6912,150.216,110.1568
55787,to,490.7136,180.2592,160.2304
55788,or,460.6592,150.216,150.208
55789,ry,440.6272,70.1008,130.1888
55796,la,500.7104,180.2592,90.1248
55797,ab,590.848,200.288,270.3872
55798,bo,520.7424,110.1584,130.1888
55803,or,480.6912,250.36,130.1888
55804,ry,390.5664,20.0288,160.2304
55811,la,550.7968,220.3168,120.1792
55812,ab,590.8608,160.2304,260.3776
55813,bo,550.7968,120.1728,120.1664
55814,or,590.848,190.2736,160.2304
55819,ry,520.7552,70.1008,150.2208
55826,la,460.6592,160.2304,100.1472
55827,ab,550.784,200.288,250.3552
55828,bo,500.7232,70.1008,150.2208
55831,at,550.784,140.2016,130.1888
55832,to,560.8064,210.3024,150.2208
55833,or,470.6688,200.288,120.1664
55834,ry,400.576,60.0864,130.1888
56246,la,540.7744,140.2016,100.1472
56321,la,590.8608,140.2016,120.1792
56366,la,590.848,190.2736,100.1472
56367,ab,540.7744,120.1728,140.1984
56379,yc,350.5024,70.1008,140.2112
56381,la,570.816,120.1728,120.1664
56394,yc,390.5664,80.1152,200.2816
56409,yc,370.5344,90.1296,130.1888
56411,la,590.8608,120.1728,90.1376
56414,or,470.6688,100.144,140.1984
56415,ra,440.64,160.2304,70.1056
56416,at,500.7232,190.2736,220.3136
56417,to,420.5952,120.1728,110.1568
56418,or,490.7008,70.1008,190.272
56419,ry,540.7744,190.2736,120.1792
56424,yc,420.608,80.1152,170.24
56429,or,580.8384,150.216,150.208
56430,ra,510.7328,170.2448,80.1152
56431,at,590.8608,190.2736,250.368
56432,to,480.6912,200.288,80.1152
56433,or,510.7328,50.072,230.3232
56439,yc,380.5568,100.144,120.1792
56444,or,460.672,70.1008,150.2208
56445,ra,470.6688,190.2736,80.1024
56446,at,500.7232,150.216,220.3264
56447,to,420.5952,130.1872,70.0928
56448,or,480.6912,80.1152,190.272
56449,ry,560.7936,190.2736,160.2304
56454,yc,420.608,90.1296,130.1888
56459,or,470.6688,130.1872,150.208
56460,ra,440.6272,190.2736,100.1472
56461,at,490.7008,100.144,240.3456
56462,to,480.6912,180.2592,90.1376
56463,or,470.6816,50.072,170.24
56469,yc,370.5344,90.1296,70.1056
56471,la,540.7744,70.1008,90.1248
56474,or,480.6912,70.1008,170.24
56475,ra,430.6176,170.2448,20.032
56476,at,490.7008,170.2448,230.336
56477,to,420.608,140.2016,100.1472
56478,or,470.6816,50.072,190.272
56479,ry,570.816,210.3024,150.208
56484,yc,370.5344,70.1008,110.1696
56490,ra,580.8384,170.2448,70.1056
56493,or,530.752,40.0576,150.208
56499,yc,400.5632,120.1728,170.24
56501,la,550.784,140.2016,100.1344
56502,ab,540.7744,100.144,130.1888
56503,bo,560.8064,260.3744,120.1792
56504,or,450.6496,120.1728,150.2208
56505,ra,370.5344,160.2304,40.0512
56506,at,480.6912,90.1296,270.3872
56507,to,480.6912,150.216,90.1248
56508,or,490.7008,90.1296,160.2304
56514,yc,420.608,110.1584,140.2112
56516,la,590.848,120.1728,130.1888
56517,ab,560.7936,90.1296,90.1248
56518,bo,590.848,300.432,120.1792
56519,or,440.64,130.1872,150.2208
56520,ra,390.5664,110.1584,80.1152
56521,at,510.7328,140.2016,230.3232
56522,to,490.7136,150.216,120.1792
56523,or,520.7552,60.0864,180.2624
56524,ry,580.8384,240.3456,120.1664
56529,yc,370.5344,90.1296,120.1664
56530,cl,590.848,210.3024,310.4512
56531,la,470.6816,120.1728,90.1248
56532,ab,490.7008,120.1728,140.1984
56533,bo,490.7136,190.2736,120.1792
56534,or,450.6368,110.1584,150.208
56535,ra,360.512,150.216,20.032
56536,at,480.6912,120.1728,270.3872
56537,to,470.6688,160.2304,110.1568
56538,or,450.6496,50.072,140.2112
56539,ry,570.816,190.2736,170.24
56544,yc,410.5856,100.144,150.2208
56546,la,570.816,150.216,110.1568
56547,ab,540.7744,90.1296,120.1792
56548,bo,580.8384,280.4032,130.1888
56549,or,480.6912,110.1584,180.2624
56550,ra,440.6272,120.1728,70.0928
56551,at,580.8384,170.2448,260.3776
56552,to,550.784,180.2592,140.1984
56561,la,580.8384,230.3312,80.1152
56566,at,590.848,110.1584,230.3232
56576,la,550.784,260.3744,100.1472
56577,ab,560.8064,70.1008,270.3872
56580,ra,590.848,260.3744,90.1376
56581,at,570.8288,120.1728,240.3456
56583,or,500.7104,50.072,150.208
56589,yc,550.7968,290.4176,140.1984
56590,cl,570.8288,180.2592,310.4512
56591,la,470.6816,220.3168,80.1152
56592,ab,500.7232,100.144,250.3552
56593,bo,530.7648,120.1728,130.1888
56595,ra,560.8064,280.4032,60.096
56596,at,520.7552,90.1296,240.3456
56598,or,500.7232,20.0288,160.2304
56606,la,520.7552,260.3744,100.1472
56607,ab,520.7424,80.1152,260.3648
56608,bo,540.7744,130.1872,100.1472
56610,ra,540.7744,260.3744,60.0832
56611,at,570.816,100.144,290.4192
56628,or,520.7424,0.0,140.1984
56636,la,530.7648,220.3168,70.0928
56637,ab,570.8288,100.144,260.3776
56639,or,590.848,70.1008,190.272
56649,yc,580.8256,290.4176,160.2304
56651,la,470.6688,210.3024,70.1056
56652,ab,560.8064,100.144,300.4288
56653,bo,580.8384,160.2304,120.1792
56656,at,550.7968,100.144,260.3776
56658,or,460.6592,0.0,160.2304
56665,cl,560.7936,180.2592,310.4384
56666,la,480.6912,220.3168,100.1472
56667,ab,540.7872,90.1296,280.4096
56668,bo,570.816,170.2448,120.1664
56671,at,560.8192,120.1728,250.368
56672,to,590.848,260.3744,150.208
56673,or,470.6688,20.0288,140.1984
56681,la,520.7424,250.36,90.1248
56682,ab,520.7552,110.1584,250.368
56683,bo,530.7648,140.2016,120.1664
56684,or,560.8064,100.144,170.24
56685,ra,530.7648,260.3744,70.1056
56686,at,480.6912,100.144,210.304
56687,to,510.7328,260.3744,130.1888
56688,or,400.576,20.0288,150.208
56694,yc,560.8192,320.4608,120.1792
56695,cl,570.8288,190.2736,330.4704
56696,la,450.6368,220.3168,70.0928
56697,ab,470.6816,90.1296,240.3584
56698,bo,520.7552,140.2016,140.1984
56699,or,570.8288,70.1008,190.272
56700,ra,570.816,290.4176,70.0928
56701,at,520.7552,90.1296,240.3584
56702,to,570.8288,260.3744,140.1984
56703,or,470.6816,50.072,160.2304
56710,cl,570.8288,210.3024,300.4416
56711,la,450.6496,190.2736,90.1248
56712,ab,510.7328,90.1296,250.3552
56713,bo,560.8064,160.2304,140.2112
56714,or,590.848,90.1296,190.272
56715,ra,580.8384,260.3744,80.1152
56718,or,490.7008,0.0,150.208
56724,yc,570.816,300.432,150.2208
56725,cl,570.816,220.3168,300.4288
56726,la,420.608,220.3168,70.1056
56727,ab,490.7136,60.0864,290.4192
56728,bo,530.752,140.2016,100.1344
56729,or,570.816,100.144,180.2624
56730,ra,540.7744,260.3744,70.1056
56731,at,570.8288,100.144,290.4192
56919,yc,570.816,180.2592,170.24
56925,ra,560.8192,140.2016,130.1888
56934,yc,500.7232,120.1728,160.2304
56949,yc,530.7648,110.1584,210.304
56954,or,570.816,140.2016,140.1984
56955,ra,590.848,150.216,160.2304
56964,yc,450.6496,120.1728,170.24
56970,ra,570.816,170.2448,100.1344
56979,yc,540.7872,90.1296,230.336
56994,yc,400.576,80.1152,170.2528
57000,ra,540.7872,140.2016,110.1568
57009,yc,490.7136,120.1728,170.2528
57024,yc,370.5344,110.1584,160.2304
57030,ra,560.8064,160.2304,90.1248
57039,yc,570.816,110.1584,200.2816
57054,yc,480.6912,120.1728,170.2528
57069,yc,500.7232,120.1728,220.3136
57075,ra,590.8608,160.2304,140.2112
57084,yc,410.5856,70.1008,170.24
57089,or,550.784,170.2448,120.1664
57090,ra,520.7424,110.1584,140.1984
57099,yc,560.8064,190.2736,170.24
57114,yc,580.8384,220.3168,170.24
57144,yc,590.8608,230.3312,150.2208
57148,bo,590.848,190.2736,90.1248
57150,ra,570.8288,280.4032,70.1056
57151,at,550.784,70.1008,260.3648
57153,or,490.7136,20.0288,160.2304
57159,yc,560.8064,210.3024,200.2944
57166,at,520.7552,100.144,240.3584
57174,yc,590.8608,240.3456,160.2304
57178,bo,590.848,220.3168,90.1248
57179,or,540.7744,210.3024,170.2528
57180,ra,430.6304,210.3024,100.1472
57181,at,450.6496,70.1008,230.3232
57182,to,540.7744,220.3168,160.2304
57183,or,470.6816,50.072,150.2208
57189,yc,500.7232,210.3024,150.208
57195,ra,570.816,310.4464,80.1152
57196,at,510.7456,100.144,250.368
57197,to,570.8288,210.3024,160.2304
57198,or,580.8384,50.072,220.3136
57208,bo,570.816,190.2736,80.1152
57209,or,570.816,180.2592,190.272
57210,ra,480.6912,240.3456,90.1376
57211,at,480.6912,80.1152,240.3456
57212,to,540.7744,240.3456,140.1984
57213,or,490.7008,20.0288,190.272
57219,yc,580.8256,220.3168,160.2304
57225,ra,500.7232,250.36,70.0928
57226,at,480.6912,90.1296,230.336
57227,to,580.8384,270.3888,190.272
57228,or,450.6496,0.0,140.1984
57234,yc,470.6688,230.3312,150.208
57235,cl,590.848,160.2304,350.5024
57236,la,550.7968,170.2448,120.1792
57237,ab,590.8608,170.2448,210.304
57238,bo,500.7232,160.2304,80.1152
57239,or,480.6912,170.2448,140.1984
57240,ra,370.5344,210.3024,60.0832
57241,at,400.576,80.1152,240.3456
57242,to,470.6816,150.216,150.2208
57243,or,480.6912,50.072,160.2304
57244,ry,590.848,220.3168,160.2304
57249,yc,570.816,260.3744,150.2208
57254,or,570.816,190.2736,120.1664
57255,ra,470.6816,260.3744,90.1376
57256,at,460.6592,90.1296,250.3552
57257,to,530.7648,160.2304,160.2304
57258,or,520.7552,70.1008,150.2208
57264,yc,520.7552,230.3312,170.2528
57268,bo,540.7872,210.3024,70.1056
57269,or,480.6912,170.2448,150.208
57270,ra,400.576,210.3024,90.1376
57271,at,430.6304,70.1008,240.3456
57272,to,500.7232,190.2736,140.1984
57273,or,500.7232,20.0288,190.272
57354,yc,520.7424,170.2448,140.1984
57369,yc,500.7232,130.1872,160.2304
57384,yc,520.7552,190.2736,140.1984
57399,yc,560.8064,180.2592,140.1984
57414,yc,470.6816,160.2304,140.2112
57416,la,520.7424,150.216,120.1664
57429,yc,460.6592,170.2448,150.2208
57431,la,530.752,160.2304,130.1888
57432,ab,550.784,100.144,180.2624
57444,yc,440.64,140.2016,140.1984
57446,la,590.848,150.216,130.176
57459,yc,400.576,170.2448,110.1568
57460,cl,540.7744,190.2736,310.4512
57461,la,490.7008,90.1296,140.1984
57669,yc,570.816,240.3456,160.2304
57677,to,570.816,220.3168,100.1344
57678,or,520.7552,130.1872,170.2528
57679,ry,510.7328,190.2736,120.1664
57687,ab,580.8384,180.2592,200.2944
57693,or,530.7648,130.1872,170.24
57694,ry,500.7232,170.2448,100.1472
57702,ab,520.7424,120.1728,160.2304
57703,bo,590.848,190.2736,190.272
57704,or,590.848,140.2016,190.2848
57707,to,540.7744,220.3168,70.0928
57708,or,490.7136,140.2016,170.2528
57709,ry,450.6496,180.2592,100.1472
57714,yc,520.7552,170.2448,200.2944
57717,ab,570.8288,130.1872,160.2304
57729,yc,470.6816,140.2016,190.272
57732,ab,570.8288,150.216,170.2528
57734,or,570.816,140.2016,140.1984
57735,ra,590.848,140.2016,160.2304
57737,to,570.8288,170.2448,100.1472
57739,ry,590.848,210.3024,90.1248
57744,yc,580.8384,250.36,180.2624
57747,ab,580.8384,140.2016,160.2304
57749,or,570.8288,130.1872,130.1888
57750,ra,590.848,180.2592,150.208
57752,to,510.7328,140.2016,110.1568
57753,or,550.7968,130.1872,180.2624
57754,ry,530.7648,200.288,110.1568
57762,ab,590.848,110.1584,190.2848
57767,to,550.7968,190.2736,90.1376
57768,or,550.7968,150.216,190.272
57769,ry,540.7744,190.2736,140.1984
57777,ab,580.8256,170.2448,130.1888
57779,or,540.7872,150.216,120.1792
57780,ra,540.7744,140.2016,150.208
57781,at,580.8384,200.288,180.2624
57782,to,480.6912,140.2016,100.1472
57783,or,510.7328,130.1872,170.24
57784,ry,520.7424,180.2592,140.1984
57792,ab,540.7744,140.2016,170.24
57793,bo,590.848,190.2736,190.272
57794,or,550.7968,140.2016,150.2208
57795,ra,570.816,170.2448,160.2304
57796,at,590.848,190.2736,190.272
57797,to,490.7136,140.2016,90.1376
57798,or,520.7552,150.216,170.24
57799,ry,520.7552,200.288,150.2208
57804,yc,550.7968,190.2736,160.2304
57807,ab,560.8064,110.1584,170.2528
57809,or,550.7968,160.2304,110.1568
57810,ra,530.7648,160.2304,140.1984
57811,at,530.7648,200.288,160.2304
57812,to,430.6176,120.1728,100.1472
57813,or,460.672,130.1872,150.2208
57814,ry,460.6592,150.216,130.176
57819,yc,490.7008,160.2304,190.272
57822,ab,500.7104,90.1296,140.1984
57823,bo,580.8384,190.2736,170.2528
57824,or,500.7232,150.216,110.1568
57825,ra,490.7008,140.2016,140.1984
57826,at,520.7552,170.2448,170.2528
57827,to,470.6688,110.1584,120.1664
57828,or,580.8256,140.2016,220.3136
57829,ry,570.816,200.288,130.1888
58068,or,510.7328,30.0432,170.2528
58083,or,580.8384,60.0864,220.3264
58098,or,470.6816,50.072,170.24
58099,ry,590.848,190.2736,170.24
58119,yc,540.7744,280.4032,140.1984
58149,yc,590.848,280.4032,190.272
58158,or,590.848,70.1008,150.2208
58179,yc,570.816,310.4464,190.272
58194,yc,0.0,0.0,0.0
58195,cl,0.0,0.0,0.0
58227,ab,590.848,170.2448,180.2624
58261,at,560.8064,220.3168,100.1472
58287,ab,520.7424,170.2448,130.1888
58288,bo,550.7968,150.216,200.2944
58321,at,580.8384,220.3168,130.1888
58347,ab,540.7744,140.2016,170.24
58348,bo,570.8288,180.2592,170.2528
58351,at,590.848,230.3312,120.1664
58362,ab,520.7424,140.2016,140.1984
58363,bo,590.848,150.216,210.304
58541,la,570.816,120.1728,120.1664
58734,yc,470.6688,0.0,220.3136
58736,la,590.8608,200.288,30.0416
58739,or,550.784,70.1008,140.1984
58749,yc,540.7872,190.2736,130.1888
58751,la,480.6912,120.1728,120.1664
58754,or,570.8288,90.1296,140.2112
58764,yc,570.8288,200.288,130.1888
58781,la,500.7232,150.216,90.1248
58784,or,570.8288,100.144,150.2208
58789,ry,570.8288,210.3024,170.2528
58794,yc,590.848,210.3024,110.1568
58796,la,500.7104,100.144,150.208
58799,or,550.784,100.144,140.1984
58804,ry,540.7872,230.3312,120.1792
58809,yc,560.8064,180.2592,120.1792
58811,la,480.6912,100.144,120.1664
58814,or,560.8064,90.1296,140.1984
58824,yc,560.8064,200.288,100.1344
58826,la,480.6912,130.1872,120.1664
58839,yc,570.816,210.3024,100.1472
58841,la,470.6816,120.1728,90.1248
58856,la,440.64,100.144,70.1056
58859,or,560.8064,70.1008,130.1888
58869,yc,590.848,210.3024,140.1984
58871,la,480.6912,120.1728,100.1472
58884,yc,590.8608,190.2736,140.2112
58886,la,460.6592,120.1728,80.1152
58901,la,450.6496,100.144,90.1248
58904,or,570.8288,90.1296,140.1984
58914,yc,590.848,190.2736,140.1984
58916,la,480.6912,190.2736,90.1376
58917,ab,470.6816,100.144,180.2624
58931,la,530.7648,240.3456,100.1472
58932,ab,470.6816,100.144,180.2624
58935,ra,590.848,160.2304,120.1792
58946,la,560.8064,200.288,140.1984
58947,ab,540.7744,110.1584,180.2624
58950,ra,580.8384,140.2016,130.1888
58961,la,550.7968,190.2736,120.1792
58962,ab,540.7744,70.1008,180.2496
58964,or,590.848,170.2448,90.1248
58965,ra,540.7744,140.2016,120.1664
58967,to,540.7744,120.1728,140.1984
58968,or,570.816,140.2016,150.2208
58976,la,580.8384,180.2592,150.2208
58977,ab,570.816,100.144,170.24
59022,ab,590.848,70.1008,190.272
59025,ra,540.7744,140.2016,140.1984
59036,la,590.848,240.3456,140.2112
59037,ab,520.7552,110.1584,170.24
59081,la,570.8288,190.2736,140.1984
59082,ab,570.816,80.1152,190.272
59094,yc,260.3776,120.1728,60.096
59102,to,580.8256,240.3456,220.3136
59103,or,500.7232,60.0864,160.2304
59109,yc,310.4512,100.144,70.1056
59117,to,570.816,290.4176,160.2304
59118,or,380.544,70.1008,100.1472
59119,ry,470.6816,120.1728,160.2304
59124,yc,250.3552,90.1296,70.0928
59125,cl,560.8064,140.2016,400.576
59126,la,540.7744,90.1296,120.1792
59127,ab,580.8384,180.2592,130.1888
59129,or,590.848,130.1872,160.2304
59130,ra,490.7136,120.1728,30.0544
59131,at,540.7744,220.3168,170.24
59132,to,440.6272,210.3024,120.1664
59133,or,330.4704,40.0576,100.1472
59134,ry,400.576,140.2016,110.1568
59139,yc,260.3648,90.1296,70.0928
59141,la,570.8288,50.072,120.1792
59144,or,550.784,120.1728,160.2304
59145,ra,450.6496,120.1728,20.032
59146,at,500.7104,220.3168,170.24
59147,to,400.576,180.2592,120.1792
59148,or,290.4192,50.072,70.1056
59149,ry,380.544,120.1728,140.1984
59154,yc,430.6176,140.2016,130.1888
59160,ra,550.784,110.1584,70.0928
59161,at,580.8384,210.3024,140.2112
59162,to,450.6496,250.36,80.1152
59163,or,290.4192,70.1008,90.1248
59164,ry,360.512,110.1584,140.1984
59169,yc,280.4096,120.1728,70.1056
59177,to,470.6688,280.4032,90.1248
59178,or,290.4192,30.0432,100.1472
59179,ry,370.5344,120.1728,110.1568
59184,yc,350.5024,100.144,130.1888
59193,or,400.576,70.1008,70.1056
59194,ry,490.7136,170.2448,160.2304
59199,yc,280.3968,110.1584,70.0928
59200,cl,590.848,150.216,420.608
59201,la,560.8064,90.1296,120.1664
59204,or,590.848,140.2016,190.272
59205,ra,540.7744,120.1728,90.1248
59206,at,590.848,240.3456,170.2528
59207,to,400.576,230.3312,50.0736
59208,or,310.4512,50.072,140.1984
59209,ry,380.544,120.1728,120.1664
59214,yc,240.3456,80.1152,60.0832
59215,cl,560.8064,160.2304,400.576
59216,la,510.7328,60.0864,110.1568
59217,ab,570.816,190.2736,120.1792
59218,bo,590.848,210.3024,210.304
59219,or,550.784,110.1584,170.24
59220,ra,480.6912,110.1584,40.064
59221,at,530.7648,210.3024,160.2304
59222,to,380.544,220.3168,60.0832
59223,or,260.3776,30.0432,100.1472
59224,ry,350.5024,130.1872,120.1664
59229,yc,280.4096,70.1008,100.1472
59234,or,540.7744,160.2304,140.1984
59235,ra,430.6176,70.1008,50.0736
59236,at,500.7232,240.3456,140.2112
59237,to,350.5024,190.2736,90.1248
59238,or,260.3776,0.0,100.1472
59239,ry,380.544,140.2016,120.1664
59244,yc,270.3872,100.144,70.1056
59245,cl,570.8288,170.2448,400.576
59246,la,520.7424,60.0864,120.1664
59247,ab,580.8384,170.2448,120.1792
59249,or,520.7424,140.2016,120.1664
59250,ra,410.5856,90.1296,30.0416
59251,at,470.6816,210.3024,150.2208
59252,to,360.5248,190.2736,100.1472
59253,or,250.368,20.0288,80.1152
59254,ry,360.5248,120.1728,130.1888
59259,yc,280.3968,120.1728,100.1472
59260,cl,570.8288,130.1872,410.5984
59261,la,520.7424,100.144,80.1024
59262,ab,570.816,140.2016,150.2208
59264,or,520.7424,140.2016,120.1664
59265,ra,410.5984,90.1296,30.0544
59266,at,510.7328,240.3456,190.272
59267,to,310.4384,170.2448,40.0512
59268,or,260.3776,50.072,120.1792
59269,ry,350.5024,110.1584,140.1984
59283,or,590.848,130.1872,180.2624
59296,at,590.848,50.072,210.304
59298,or,530.752,100.144,170.24
59311,at,560.8064,50.072,170.24
59313,or,510.7328,100.144,190.272
59314,ry,590.8608,190.2736,180.2624
59433,or,590.848,120.1728,180.2624
59446,at,590.848,70.1008,240.3456
59448,or,550.7968,110.1584,200.2944
59454,yc,350.5024,190.2736,90.1248
59455,cl,430.6176,130.1872,270.3872
59456,la,350.5024,180.2592,50.0736
59457,ab,400.576,60.0864,230.336
59458,bo,430.6176,140.2016,90.1248
59459,or,470.6816,80.1152,180.2624
59460,ra,470.6816,230.3312,80.1152
59461,at,360.512,60.0864,120.1664
59462,to,370.5344,200.288,70.1056
59463,or,330.4704,120.1728,160.2304
59464,ry,310.4512,80.1152,100.1472
59469,yc,420.5952,190.2736,120.1664
59470,cl,520.7424,180.2592,290.4192
59471,la,410.5984,200.288,70.1056
59472,ab,420.608,40.0576,210.304
59473,bo,500.7232,200.288,120.1664
59474,or,470.6816,90.1296,170.2528
59475,ra,470.6816,190.2736,90.1248
59476,at,410.5984,70.1008,130.1888
59477,to,380.544,210.3024,40.0512
59478,or,330.4704,160.2304,160.2304
59479,ry,270.3872,80.1152,100.1472
59484,yc,360.5248,210.3024,70.1056
59485,cl,470.6816,150.216,320.4608
59486,la,400.576,180.2592,80.1152
59487,ab,440.64,70.1008,220.3136
59488,bo,570.816,150.216,200.2816
59489,or,590.848,90.1296,170.2528
