,digraph,inter-key,uut,ddt
27034,on,456,312,504
27035,uo,392,968,512
27036,gu,440,752,601
27037,hg,496,192,3384
27038,th,280,128,88
27039,ot,328,27,935
27040,ro,232,72,288
27041,er,1160,320,184
27042,ae,1160,272,552
27043,da,1143,232,200
27044,td,1090,704,223
27045,ht,321,0,448
27046,eh,376,208,281
27047,se,294,384,192
27048,es,297,336,248
27049,oe,104,272,320
27050,ro,968,25,2000
27051,ar,727,1096,112
27052,ma,848,208,144
27053,im,200,312,312
27054,ji,312,296,1144
27055,uj,352,136,1
27056,su,392,264,56
27057,ts,320,192,152
27058,wt,296,880,256
27059,rw,320,775,1544
27060,ir,225,66,960
27061,ti,296,80,184
27062,it,368,232,584
27063,ni,353,392,144
27064,gn,326,1264,112
27065,tg,272,48,112
27066,ot,352,624,144
27067,to,272,80,256
27068,ht,337,360,112
27069,eh,312,168,144
27070,ve,161,480,1216
27071,ov,536,179,104
27072,io,529,32,601
27073,di,552,360,40
27074,hd,33,183,264
27075,eh,440,80,287
27076,le,480,360,864
27077,lo,696,320,88
27078,ol,448,360,632
27079,vo,424,1961,1368
27080,ov,656,168,1368
27081,io,688,224,632
27082,di,576,112,120
27083,do,3297,264,168
27084,od,3169,56,321
27085,do,1672,376,216
27086,od,1696,184,321
27087,do,209,256,57
27088,od,336,512,120
27089,do,288,216,240
27090,od,384,128,248
27091,io,296,296,112
27092,ti,536,2136,296
27093,st,384,152,264
27094,1s,432,312,56
27095,21,296,160,343
27096,02,192,321,760
27097,0t,1072,1031,760
27098,t0,472,66,88
27099,it,672,312,760
27100,mi,760,664,1
27101,em,648,408,112
27102,fe,424,472,144
27103,of,311,120,1168
27104,ro,320,511,584
27105,lr,320,312,64
27106,ul,368,232,172
27107,nu,376,152,160
27108,cn,432,312,129
27109,hc,496,80,88
27110,0h,280,152,1640
27111,n0,-62,312,192
27112,en,984,96,72
27113,en,864,179,616
27114,ne,704,360,2767
27115,jn,752,208,48
27116,oj,472,248,432
27117,yo,464,336,112
27118,yo,816,648,120
27119,oy,656,536,73
27120,uo,552,224,1040
27121,ru,536,1264,112
27122,dr,360,1264,104
27123,ad,376,224,120
27124,ya,345,200,144
27125,jy,224,232,321
27126,oj,368,263,321
27127,so,423,96,96
27128,es,463,368,127
27129,pe,504,0,72
27130,hp,392,184,432
27131,ph,119,360,304
27132,ip,600,824,176
27133,hi,1552,80,352
27134,oh,1400,336,168
27135,po,1393,384,296
27136,ep,416,72,264
27137,ie,416,328,56
27138,ti,423,544,80
27139,st,297,544,232
27140,as,280,224,128
27141,ga,273,544,272
27142,og,304,64,616
27143,od,601,152,240
27144,do,416,312,72
27145,od,361,360,192
27146,no,465,296,240
27147,en,464,101,1688
27148,te,72,344,120
27149,ht,417,56,248
27150,eh,385,72,127
27151,he,312,40,313
27152,oh,384,624,304
27153,mo,408,216,112
27154,em,457,32,144
27155,we,440,312,1
27156,ow,472,2760,73
27157,ro,384,56,360
27158,kr,399,232,360
27159,ik,336,64,72
27160,si,368,119,248
27161,ds,304,120,248
27162,ud,392,712,120
27163,eu,416,152,112
27164,te,288,168,144
27165,ot,416,137,112
27166,do,393,191,112
27167,ad,489,263,601
27168,ya,465,263,40
27169,my,-256,16,264
27170,em,896,192,296
27171,re,704,64,89
27172,er,600,232,200
27173,de,536,27,360
27174,id,328,48,960
27175,ti,360,472,248
27176,ht,376,240,416
27177,im,2777,336,5
27178,mi,760,384,1688
27179,hm,960,72,1544
27180,uh,1712,296,632
27181,nu,1763,168,120
27182,gn,1535,168,112
27183,rg,1367,336,168
27184,yr,1543,312,112
27185,sy,696,704,144
27186,os,1143,56,944
27187,to,671,216,88
27188,ht,608,64,296
27189,eh,616,585,449
27190,re,528,96,296
27191,er,456,272,80
27192,fe,577,192,272
27193,of,577,536,40
27194,ro,632,27,264
27195,er,920,152,48
27196,me,815,312,168
27197,ym,1064,360,56
27198,ty,600,120,1432
27199,yt,816,344,393
27200,py,880,344,321
27201,ip,744,32,680
27202,ni,824,1152,321
27203,gn,720,1152,680
27204,gw,1784,184,601
27205,wg,960,152,40
27206,iw,1264,312,264
27207,li,1024,232,104
27208,lp,1904,152,680
27209,pl,848,360,601
27210,rp,1384,208,40
27211,or,1312,248,264
27212,bo,1160,25,104
27213,ab,1360,176,57
27214,ba,1464,376,40
27215,lb,1120,81,264
27216,yl,888,472,88
27217,by,600,128,152
27218,eb,728,584,56
27219,ve,576,80,152
27220,ev,864,585,232
27221,re,888,408,112
27222,yr,712,785,176
27223,sy,720,24,168
27224,ls,656,152,104
27225,ol,600,88,80
27226,wo,1055,152,696
27227,iw,616,312,40
27228,di,832,800,264
27229,od,1048,40,64
27230,no,952,272,2000
27231,tn,896,152,40
27232,kt,912,272,1496
27233,nk,584,168,127
27234,on,512,904,304
27235,wo,505,208,224
27236,wh,729,248,224
27237,hw,513,24,312
27238,ah,520,264,899
27239,ta,464,72,104
27240,to,648,256,899
27241,ot,464,704,601
27242,to,280,368,129
27243,yt,344,392,24
27244,py,536,368,376
27245,ep,536,392,384
27246,te,576,360,64
27247,ot,768,208,175
27248,do,656,248,416
27249,ad,712,80,393
27250,ya,646,193,57
27251,by,360,360,40
27252,ub,1119,208,56
27253,tu,1232,248,97
27254,it,832,80,472
27255,li,568,0,376
27256,ol,616,208,384
27257,vo,672,248,64
27258,ev,696,145,175
27259,ye,488,776,416
27260,oy,648,66,393
27261,uo,592,312,57
27262,vu,440,248,40
27263,ev,649,0,2000
27264,re,568,320,545
27265,yr,496,144,960
27266,my,559,80,40
27267,um,697,168,264
27268,cu,776,144,53
27269,hc,920,152,107
27270,ah,575,248,152
27271,na,817,40,568
27272,dn,664,2136,2000
27273,id,472,3,200
27274,ai,664,183,88
27275,ma,760,192,64
27276,pm,312,27,56
27277,rp,936,216,216
27278,or,1072,16,192
27279,uo,960,240,128
27280,du,1080,2096,80
27281,od,616,168,88
27282,fo,704,2096,144
27283,af,480,360,1
27284,la,512,72,1640
27285,tl,600,152,192
27286,ht,696,128,216
27287,eh,680,304,584
27288,he,288,241,248
27289,ah,616,359,296
27290,ra,560,584,296
27291,dr,584,704,296
27292,wd,600,0,32
27293,ow,608,1024,128
27294,ro,584,66,592
27295,kr,632,232,208
27296,yk,408,296,960
27297,oy,576,128,40
27298,uo,576,304,264
27299,du,376,241,3784
27300,od,560,359,53
27301,to,184,584,107
27302,ht,2656,704,152
27303,ah,2720,0,568
27304,ta,2496,1024,2000
27305,st,2528,2136,200
27306,as,520,320,88
27307,la,649,472,64
27308,li,1081,1024,56
27309,il,336,248,256
27310,hi,488,752,1296
27311,ah,753,408,192
27312,va,792,312,128
27313,ev,816,87,80
27314,ue,456,2136,88
27315,mu,1400,376,120
27316,ym,992,40,96
27317,oy,1840,152,96
27318,uo,1248,66,192
27319,wu,760,168,216
27320,aw,1113,80,584
27321,na,648,144,256
27322,tn,696,1408,1
27323,at,856,104,1640
27324,ka,824,264,192
27325,ik,864,144,216
27326,si,863,624,584
27327,sa,1464,216,248
27328,as,792,328,312
27329,na,944,296,312
27330,dn,872,272,360
27331,id,336,288,32
27332,ci,1624,288,160
27333,ac,1896,94,1688
27334,na,1120,64,152
27335,tn,568,160,40
27336,et,632,664,264
27337,le,576,264,343
27338,lb,1040,472,112
27339,bl,648,1024,256
27340,ub,560,248,144
27341,tu,553,784,192
27342,it,248,752,152
27343,ai,392,408,129
27344,ma,552,312,409
27345,tm,384,87,120
27346,yt,616,2136,864
27347,py,800,376,80
27348,ip,696,40,248
27349,ni,776,152,119
27350,gn,904,66,312
27351,sg,640,304,96
27352,os,880,408,288
27353,io,472,80,1224
27354,ci,376,144,1224
27355,ac,472,1408,1056
27356,na,536,104,544
27357,tn,400,176,264
27358,th,1256,152,128
27359,ht,1040,64,112
27360,eh,864,216,64
27361,re,792,328,64
27362,er,848,296,272
27363,we,584,80,343
27364,aw,1120,248,110
27365,sa,928,624,160
27366,as,832,216,344
27367,ua,513,328,175
27368,nu,1129,296,145
27369,in,1441,272,96
27370,ci,1688,264,185
27371,oc,1760,264,56
27372,ro,1560,112,728
27373,nr,1736,64,168
27374,na,1591,131,360
27375,an,1191,585,287
27376,ma,1127,232,257
27377,em,839,1024,632
27378,de,768,248,343
27379,bd,576,320,88
27380,ib,840,160,424
27381,li,840,664,96
27382,lt,1824,88,791
27383,tl,448,216,144
27384,ht,1048,232,504
27385,ah,952,72,1535
27386,ta,880,281,617
27387,it,513,257,80
27388,si,495,648,120
27389,as,415,1408,424
27390,la,735,272,369
27391,dl,767,104,400
27392,in,384,408,568
27393,ti,448,193,160
27394,et,376,600,264
27395,le,320,536,71
27396,yl,328,536,568
27397,ny,240,136,272
27398,en,599,273,112
27399,ed,855,272,104
27400,de,696,135,8
27401,td,543,160,336
27402,ot,440,152,216
27403,so,225,216,1688
27404,ts,352,208,272
27405,at,432,320,232
27406,ra,401,105,103
27407,tr,457,161,1
27408,ot,441,87,1090
27409,uo,495,359,182
27410,ru,408,23,384
27411,pr,296,177,272
27412,rp,497,48,120
27413,or,472,0,120
27414,jo,506,592,601
27415,ej,552,120,103
27416,ce,504,81,128
27417,tc,104,336,1793
27418,st,640,191,64
27419,os,849,785,1496
27420,on,816,320,513
27421,no,432,105,80
27422,in,144,287,200
27423,ci,704,177,96
27424,ac,760,280,184
27425,na,632,152,176
27426,tn,240,328,32
27427,vt,400,225,64
27428,ev,808,264,89
27429,le,848,24,168
27430,il,720,122,200
27431,vi,88,287,1640
27432,ev,896,128,267
27433,ve,433,152,320
27434,ev,864,87,343
27435,be,400,131,480
27436,eb,808,248,344
27437,le,728,167,216
27438,il,720,272,296
27439,ei,577,208,5
27440,ve,528,72,208
27441,ev,624,104,88
27442,we,793,64,152
27443,ew,1009,287,952
27444,he,777,135,40
27445,ah,616,585,168
27446,va,568,216,791
27447,ev,392,472,368
27448,te,344,64,1
27449,ot,368,1031,800
27450,po,240,880,56
27451,rp,368,104,272
27452,er,432,928,136
27453,se,336,208,184
27454,es,480,136,96
27455,ne,552,119,79
27456,tn,496,360,104
27457,ft,424,112,1936
27458,of,640,135,568
27459,ro,560,216,112
27460,3r,432,152,513
27461,03,2272,183,56
27462,m0,2048,184,184
27463,im,2184,1408,168
27464,ni,2200,264,376
27465,sn,456,114,32
27466,se,1608,137,168
27467,es,1360,288,256
27468,em,1064,88,112
27469,me,712,365,120
27470,sm,640,168,696
27471,ls,424,704,56
27472,il,416,264,72
27473,ki,416,624,56
27474,ek,472,208,80
27475,ae,345,296,2000
27476,la,328,320,72
27477,ol,344,352,424
27478,to,400,87,216
27479,ht,200,328,104
27480,oh,959,25,64
27481,po,943,80,24
27482,ep,719,216,32
27483,fe,505,160,336
27484,uf,504,232,280
27485,lu,553,536,192
27486,ly,1145,1024,256
27487,yl,576,704,96
27488,wy,857,624,240
27489,ew,1113,272,104
27490,le,808,360,79
27491,lh,1728,431,3752
27492,hl,1152,168,935
27493,ah,1343,216,47
27494,va,584,168,96
27495,ev,505,392,97
27496,en,608,114,480
27497,ne,424,80,73
27498,on,367,360,584
27499,uo,352,312,280
27500,gu,408,87,1
27501,hg,448,232,129
27502,ch,368,184,488
27503,oc,776,184,72
27504,no,824,144,256
27505,cn,792,704,104
27506,tc,704,816,47
27507,et,768,88,56
27508,ce,752,264,568
27509,tc,880,80,1496
27510,1t,896,87,97
27511,n1,-216,119,63
27512,tn,1048,544,176
27513,1t,768,72,72
27514,1i,4217,224,935
27515,i1,-680,72,24
27516,ti,2168,80,384
27517,st,2738,2136,497
27518,ws,2432,256,72
27519,ew,1080,287,96
27520,ie,1608,328,384
27521,ri,1216,112,24
27522,dr,1288,1544,120
27523,wd,1144,152,144
27524,aw,832,64,64
27525,ta,824,279,129
27526,ct,568,96,343
27527,hc,904,231,184
27528,ih,992,80,216
27529,ni,936,177,208
27530,gn,839,360,184
27531,mg,312,120,216
27532,ym,369,80,343
27533,hy,423,1073,47
27534,ah,576,512,192
27535,na,544,376,1031
27536,dn,529,114,216
27537,sd,440,128,184
27538,ts,440,752,601
27539,yt,1270,104,343
27540,py,1344,296,232
27541,np,1272,216,424
27542,gn,1360,136,47
27543,ig,240,72,400
27544,ni,976,160,80
27545,gn,1032,72,1360
27546,pg,65,664,160
27547,ip,1336,80,152
27548,ni,1728,376,96
27549,gn,1279,56,129
27550,og,1024,87,144
27551,no,879,183,65
27552,tn,424,192,232
27553,ht,688,73,176
27554,eh,704,288,96
27555,se,496,72,48
27556,cs,552,512,73
27557,rc,496,80,409
27558,er,632,928,415
27559,en,1296,345,192
27560,ne,1056,40,168
27561,ne,1408,40,80
27562,en,1096,928,185
27563,ve,1048,152,232
27564,ev,1016,168,392
27565,re,600,80,192
27566,nr,480,64,584
27567,on,974,72,304
27568,to,905,320,408
27569,it,857,144,1936
27570,ci,872,160,48
27571,ec,928,312,176
27572,de,464,816,72
27573,hd,544,80,504
27574,oh,952,320,112
27575,wo,864,376,935
27576,mw,624,376,72
27577,am,592,232,280
27578,am,968,224,248
27579,ma,832,816,72
27580,am,760,360,409
27581,za,808,320,192
27582,iz,656,208,801
27583,ni,1136,287,80
27584,gn,976,376,168
27585,lg,1040,152,136
27586,yl,920,112,31
27587,dy,448,392,224
27588,ed,752,352,935
27589,xe,728,232,280
27590,tx,864,177,343
27591,rt,896,72,71
27592,or,912,80,56
27593,uo,696,96,456
27594,su,648,208,80
27595,is,368,72,256
27596,ai,912,55,208
27597,ma,1288,201,208
27598,am,-1424,104,48
27599,la,928,281,88
27600,sl,1000,775,215
27601,os,912,231,1
27602,io,296,137,521
27603,in,1200,80,791
27604,ni,608,312,368
27605,en,455,186,272
27606,ve,328,416,1472
27607,ev,335,208,521
27608,re,439,296,791
27609,re,681,27,368
27610,er,537,184,752
27611,le,433,312,112
27612,al,360,40,233
27613,la,728,256,256
27614,il,608,256,88
27615,zi,744,384,104
27616,ez,641,96,1
27617,de,532,512,184
27618,hd,520,256,192
27619,oh,592,96,96
27620,wo,624,224,64
27621,bw,320,56,48
27622,ab,584,281,496
27623,da,496,231,88
27624,ad,456,496,121
27625,ia,376,80,368
27626,ai,656,96,280
27627,ma,872,1,192
27628,am,240,64,200
27629,ta,416,424,368
27630,at,440,512,56
27631,sa,512,192,64
27632,ps,792,320,128
27633,ep,720,144,64
27634,le,752,184,192
27635,li,1009,128,88
27636,il,457,80,521
27637,ni,545,80,80
27638,gn,497,200,344
27639,hg,352,200,104
27640,io,288,24,773
27641,si,1520,72,280
27642,si,1648,192,248
27643,is,1488,1031,233
27644,ti,1424,311,519
27645,ti,688,624,56
27646,it,544,272,120
27647,ni,528,184,224
27648,gn,424,935,104
27649,ig,304,311,96
27650,ni,296,624,224
27651,tn,119,272,113
27652,ht,288,1360,152
27653,eh,264,160,80
27654,fe,184,328,231
27655,if,280,80,192
27656,ri,248,216,56
27657,sr,336,224,88
27658,ts,400,136,232
27659,ct,336,56,112
27660,lc,480,208,63
27661,al,496,80,544
27662,sa,472,1544,40
27663,sd,2144,201,408
27664,ds,408,392,96
27665,id,1728,128,408
27666,ni,1784,72,96
27667,in,1800,272,136
27668,ni,1744,96,144
27669,gn,904,144,80
27670,rg,344,344,200
27671,or,424,368,544
27672,om,624,104,40
27673,mo,376,56,216
27674,om,360,296,64
27675,fo,673,832,521
27676,tf,552,80,184
27677,ht,632,368,192
27678,eh,472,160,1
27679,ke,192,311,80
27680,ok,368,80,88
27681,wo,552,360,480
27682,lw,608,80,48
27683,ol,672,1120,127
27684,on,881,320,94
27685,no,665,104,64
27686,on,425,328,232
27687,no,736,625,296
27688,tn,655,56,72
27689,ht,944,56,129
27690,eh,680,424,80
27691,oe,-1880,112,168
27692,no,1584,40,384
27693,tn,544,176,193
27694,ht,696,88,56
27695,eh,480,136,1392
27696,oe,297,120,1144
27697,to,368,416,376
27698,ht,352,304,184
27699,eh,392,112,185
27700,re,384,72,343
27701,hr,256,160,96
27702,ah,920,96,1936
27703,na,961,224,72
27704,sn,136,232,272
27705,is,624,88,66
27706,di,680,184,504
27707,ed,560,105,64
27708,oe,424,600,1712
27709,fo,512,177,72
27710,hf,448,72,944
27711,th,512,48,267
27712,eh,424,104,200
27713,we,216,184,104
27714,hw,264,232,152
27715,ih,341,113,97
27716,ti,408,168,192
27717,et,584,104,104
27718,le,400,311,280
27719,il,1184,143,88
27720,ni,1992,231,2679
27721,in,2000,136,128
27722,ei,2168,80,184
27723,ne,2552,64,128
27724,en,560,104,2679
27725,ne,939,201,264
27726,tn,696,135,128
27727,rt,1536,1,791
27728,ar,1289,104,368
27729,ba,1104,128,752
27730,lb,1128,336,328
27731,el,1033,304,935
27732,ce,336,120,280
27733,lc,584,343,384
27734,ol,504,223,168
27735,to,648,928,304
27736,ht,688,104,648
27737,ah,-1185,66,280
27738,ta,591,815,1
27739,at,831,321,168
27740,ba,745,128,267
27741,lb,649,816,111
27742,el,984,48,376
27743,ce,855,320,264
27744,lc,1152,136,56
27745,ol,1080,312,94
27746,to,1232,304,80
27747,ht,952,184,232
27748,ih,368,71,296
27749,si,1567,384,113
27750,ts,1312,80,129
27751,ht,1392,872,80
27752,eh,449,96,168
27753,me,226,800,56
27754,am,257,208,48
27755,na,279,264,304
27756,hn,352,80,521
27757,ih,640,568,184
27758,ri,640,240,88
27759,or,560,208,2472
27760,ho,264,96,1543
27761,ah,528,216,248
27762,da,425,112,56
27763,pd,328,329,376
27764,rp,464,64,120
27765,er,407,144,136
27766,ve,424,832,16
27767,iv,513,329,71
27768,oi,488,129,66
27769,uo,449,120,121
27770,su,408,624,66
27771,ls,440,272,520
27772,yl,312,1360,248
27773,py,352,368,96
27774,ep,527,512,409
27775,ge,528,96,80
27776,ge,1032,928,72
27777,eg,648,232,801
27778,de,688,672,64
27779,ad,688,504,520
27780,ta,472,96,80
27781,st,224,136,224
27782,ts,920,232,112
27783,ht,1080,208,167
27784,eh,464,104,393
27785,em,3736,888,280
27786,me,3392,256,400
27787,am,2680,72,64
27788,na,752,1,1936
27789,hn,240,56,80
27790,ih,2968,128,832
27791,ri,2865,336,232
27792,or,2969,112,128
27793,ho,248,120,231
27794,ah,456,72,343
27795,da,408,223,328
27796,dp,1640,176,935
27797,pd,1119,24,280
27798,rp,1232,672,520
27799,er,1151,311,96
27800,ve,856,128,104
27801,ov,448,57,336
27802,io,483,330,384
27803,ui,364,640,408
27804,su,440,184,208
27805,ls,496,80,584
27806,yl,358,272,1936
27807,py,352,800,80
27808,ip,-1120,88,73
27809,oi,768,152,304
27810,uo,712,144,64
27811,su,729,71,792
27812,ls,665,41,80
27813,yl,592,71,128
27814,py,359,288,200
27815,ep,648,224,513
27816,ge,664,72,3
27817,ge,1264,281,336
27818,eg,904,104,3
27819,de,912,96,336
27820,ad,784,496,56
27821,sa,680,296,56
27822,ts,480,376,402
27823,ht,1944,80,296
27824,eh,1864,192,96
27825,ie,1680,168,1712
27826,ni,424,280,2359
27827,dn,472,704,128
27828,ud,632,320,72
27829,su,744,408,304
27830,ts,745,48,120
27831,rt,680,312,280
27832,yr,712,136,176
27833,cy,432,432,56
27834,rc,656,128,48
27835,er,720,832,248
27836,ep,920,184,456
27837,pe,772,320,94
27838,op,544,368,393
27839,no,552,512,413
27840,vn,288,96,240
27841,av,504,288,97
27842,ca,656,120,64
27843,ca,1430,216,232
27844,ac,1176,264,232
27845,tc,1096,249,151
27846,ia,1221,528,224
27847,ot,616,312,935
27848,ni,488,511,344
27849,ho,-104,312,288
27850,en,-32,136,1056
27851,sh,272,32,248
27852,ie,97,672,248
27853,ms,265,151,384
27854,pi,649,216,1936
27855,em,728,72,113
27856,cp,816,832,824
27857,ce,791,152,944
27858,ac,583,184,128
27859,bc,528,192,311
27860,la,536,280,120
27861,yb,568,192,320
27862,dl,304,280,520
27863,ry,367,344,192
27864,ed,552,272,56
27865,sr,584,169,520
27866,se,464,25,1805
27867,es,577,120,488
27868,ds,585,872,64
27869,ie,424,1096,64
27870,nd,416,200,128
27871,ai,280,152,632
27872,bn,169,672,568
27873,la,241,160,184
27874,ab,855,96,520
27875,cl,1000,256,381
27876,ka,959,48,15
27877,sc,313,192,216
27878,uk,240,224,601
27879,is,776,590,296
27880,tu,792,154,105
27881,ai,224,464,416
27882,nt,120,256,80
27883,da,607,176,185
27884,hn,319,240,105
27885,ad,240,296,120
27886,eh,385,184,328
27887,ha,208,128,384
27888,ae,552,160,448
27889,sh,744,424,175
27890,as,367,512,231
27891,gs,80,344,96
27892,la,1640,112,168
27893,ag,1912,568,160
27894,sl,672,288,128
27895,sa,344,288,416
27896,es,392,928,752
27897,ys,512,312,935
27898,ey,880,144,344
27899,hy,0,304,168
27900,eh,1090,800,520
27901,he,416,200,520
27902,ae,376,146,368
27903,sh,464,800,120
27904,na,306,296,1032
27905,os,255,288,384
27906,tn,352,144,768
27907,bo,232,48,112
27908,ot,248,376,167
27909,tb,1889,1064,360
27910,ho,1904,80,97
27911,et,1888,80,201
27912,rh,592,80,144
27913,er,376,832,607
27914,dr,264,192,488
27915,te,144,416,521
27916,od,366,200,256
27917,it,455,288,343
27918,no,248,304,120
27919,ti,393,232,402
27920,rn,368,296,2359
27921,ot,737,360,15
27922,dr,792,336,216
27923,uo,697,200,256
27924,cd,672,96,383
27925,eu,441,144,768
27926,hc,256,240,376
27927,ie,247,200,216
27928,mh,488,800,376
27929,si,503,368,80
27930,em,498,928,152
27931,ls,367,256,568
27932,fe,455,265,488
27933,al,136,416,521
27934,sf,77,192,256
27935,ha,1216,712,80
27936,ts,304,584,768
27937,th,144,832,271
27938,ht,80,584,496
27939,ot,776,1360,80
27940,uh,792,512,96
27941,go,336,87,744
27942,hu,328,128,496
27943,hg,216,288,80
27944,eh,216,104,120
27945,sh,528,528,721
27946,es,632,304,288
27947,xs,240,264,721
27948,pe,640,928,1000
27949,ex,656,712,1
27950,cp,680,168,721
27951,te,688,280,721
27952,ic,507,327,2472
27953,nt,536,240,64
27954,gi,528,41,568
27955,hn,89,232,304
27956,ig,80,185,513
27957,rh,704,160,96
27958,oi,744,311,127
27959,tr,152,80,96
27960,ot,392,344,199
27961,kt,128,328,224
27962,no,120,168,248
27963,ok,200,169,311
27964,wn,248,1096,167
27965,so,168,232,832
27966,hw,72,296,129
27967,os,288,80,128
27968,wh,120,184,144
27969,wo,-112,712,496
27970,hw,304,128,96
27971,ow,712,328,520
27972,ho,480,336,1936
27973,eo,320,304,272
27974,ih,1456,568,1591
27975,se,1520,344,80
27976,ai,152,160,168
27977,ls,152,311,304
27978,ra,291,80,129
27979,el,192,128,120
27980,ar,296,712,135
27981,de,261,1720,864
27982,ya,232,360,328
27983,od,0,80,696
27984,oy,-72,168,480
27985,ip,88,1336,520
27986,as,-64,1888,464
27987,ci,296,80,416
27988,ca,488,304,808
27989,ic,576,264,456
27990,dc,736,112,96
27991,ei,752,264,184
27992,nd,688,1247,199
27993,te,360,129,88
27994,an,248,264,407
27995,lt,272,264,304
27996,la,232,330,80
27997,yl,232,80,135
27998,tl,240,87,1936
27999,uy,191,584,144
28000,rt,329,184,1216
28001,nu,281,192,400
28002,er,288,144,152
28003,dn,329,168,192
28004,oe,217,216,176
28005,nd,263,136,48
28006,to,296,224,80
28007,hn,152,161,199
28008,et,207,448,271
28009,th,121,432,152
28010,he,136,120,168
28011,it,1560,832,304
28012,hi,-392,112,496
28013,ei,-536,1888,112
28014,ch,1216,152,568
28015,ae,1160,104,672
28016,mc,1040,312,496
28017,ea,392,72,112
28018,rm,427,488,120
28019,ae,368,144,568
28020,ar,160,223,121
28021,fa,144,584,519
28022,ta,360,120,344
28023,ef,358,96,184
28024,rt,456,160,201
28025,ie,176,936,304
28026,tr,-48,424,920
28027,yi,112,264,384
28028,pt,216,104,80
28029,ey,207,288,151
28030,dp,336,232,1128
28031,ie,224,1121,56
28032,nd,304,536,168
28033,mi,312,248,231
28034,yn,200,600,296
28035,nm,184,143,344
28036,ey,209,216,384
28037,tn,1192,72,192
28038,ie,968,232,128
28039,dt,88,327,86
28040,ai,464,128,200
28041,nd,448,160,64
28042,da,472,312,296
28043,in,377,312,72
28044,td,200,96,96
28045,si,232,287,151
28046,ts,384,160,160
28047,as,304,80,152
28048,rt,208,256,568
28049,ta,280,192,232
28050,er,208,104,264
28051,dt,265,216,312
28052,ed,352,1720,248
28053,ad,312,79,56
28054,re,456,160,383
28055,la,480,584,184
28056,yr,392,1888,199
28057,hl,-64,360,168
28058,oy,-104,87,672
28059,ph,368,304,496
28060,eo,304,1888,64
28061,fp,408,360,568
28062,ue,384,496,232
28063,lf,328,280,152
28064,lu,320,152,64
28065,yl,256,625,864
28066,il,232,256,184
28067,ty,184,144,128
28068,gi,144,41,864
28069,et,184,352,200
28070,tg,320,440,80
28071,se,320,928,184
28072,ft,152,72,56
28073,is,248,160,170
28074,xf,328,512,808
28075,ei,352,200,96
28076,dx,360,223,80
28077,se,-265,416,96
28078,od,-176,56,170
28079,rs,416,256,192
28080,ro,368,289,112
28081,yr,24,600,584
28082,jr,-231,144,360
28083,oy,248,48,1879
28084,sj,433,264,312
28085,eo,249,80,48
28086,ps,313,336,296
28087,he,248,56,232
28088,2p,-72,112,519
28089,th,-248,160,80
28090,i2,488,192,184
28091,mt,712,480,344
28092,ei,648,87,136
28093,sm,408,352,135
28094,ie,113,129,80
28095,ns,88,1280,112
28096,oi,120,2256,71
28097,no,576,0,192
28098,eo,560,184,112
28099,wn,424,143,192
28100,ew,704,216,296
28101,ew,296,223,152
28102,ke,304,304,128
28103,ye,224,1888,208
28104,tk,168,80,96
28105,hy,265,87,97
28106,ot,130,352,640
28107,uh,105,199,2472
28108,go,176,296,248
28109,hu,175,808,112
28110,tg,-648,56,608
28111,ht,785,56,287
28112,ot,657,808,69
28113,uh,608,152,72
28114,go,560,128,304
28115,hu,448,144,80
28116,1g,54,200,328
28117,ih,-88,128,112
28118,k1,96,192,104
28119,ni,272,600,1936
28120,ok,432,144,1
28121,wn,248,216,208
28122,yo,216,128,296
28123,ow,104,208,384
28124,uy,232,168,112
28125,lo,144,296,144
28126,lu,184,0,128
28127,bl,296,1360,170
28128,el,328,215,360
28129,pb,312,24,80
28130,re,208,25,671
28131,op,408,216,200
28132,ur,384,625,311
28133,do,368,128,112
28134,hu,-320,144,520
28135,od,-232,256,632
28136,wh,328,105,192
28137,ao,192,160,352
28138,bw,152,103,1536
28139,oa,360,208,375
28140,ub,432,744,520
28141,to,448,192,272
28142,tu,184,208,521
28143,ht,240,192,233
28144,at,216,2312,392
28145,th,192,568,128
28146,ha,168,144,151
28147,ot,152,160,368
28148,mh,320,232,56
28149,eo,288,272,519
28150,wm,320,216,336
28151,oe,360,330,144
28152,rw,328,184,73
28153,ko,248,1623,200
28154,fr,256,864,983
28155,ok,160,196,256
28156,rf,288,832,160
28157,to,168,568,864
28158,or,225,320,40
28159,mt,296,128,40
28160,om,344,368,264
28161,rm,256,120,208
28162,ro,248,192,104
28163,or,248,312,943
28164,wr,304,32,336
28165,fo,0,360,248
28166,iw,32,185,112
28167,nf,416,56,384
28168,in,408,928,1536
28169,sn,312,1623,200
28170,hi,248,80,121
28171,is,200,64,72
28172,th,184,128,240
28173,yi,232,81,413
28174,et,192,144,96
28175,ty,512,344,1216
28176,se,0,152,248
28177,ts,368,344,152
28178,as,320,161,1112
28179,rt,224,1623,2216
28180,ta,296,288,233
28181,ir,152,280,576
28182,ti,440,384,864
28183,yi,272,208,104
28184,et,217,1623,104
28185,ty,320,327,864
28186,de,-16,288,56
28187,ot,-32,904,72
28188,yd,1097,311,128
28189,oy,1313,79,2169
28190,uy,282,328,271
28191,eo,192,0,2472
28192,vu,216,160,56
28193,ev,432,392,528
28194,nv,297,184,232
28195,re,289,625,88
28196,en,215,1008,240
28197,ar,343,112,143
28198,de,336,88,128
28199,ta,473,24,393
28200,hd,345,352,104
